Earth x,Earth y,Earth z,Earth_anomaly x,Earth_anomaly y,Earth_anomaly z
-538.04134,51.4845002,-1402.96342,-3252.953108,4.954822883,-6780.580441
-523.5977657,55.9213609,-1408.173882,-3183.750915,28.91273605,-6812.832523
-509.0987621,60.35224851,-1413.22573,-4479.247704,76.0404328,-9844.350915
-494.5459142,64.77669819,-1418.118525,-5050.990292,127.4488121,-11406.63858
-479.9408028,69.1942482,-1422.851845,-3205.718393,108.6016473,-7442.591777
-465.2850126,73.60443756,-1427.425285,-4298.56332,184.5861872,-10265.31013
-450.5801325,78.00680573,-1431.838451,-4467.104843,234.3326702,-10979.22658
-435.8277487,82.40089486,-1436.090967,-2761.677581,172.501092,-6990.016512
-421.0294527,86.78624737,-1440.18247,-3960.588355,289.1129401,-10330.09723
-406.1868319,91.16240857,-1444.112613,-2618.560249,220.2424048,-7042.795425
-391.3014816,95.52892328,-1447.881062,-5093.163777,488.1578873,-14135.99234
-376.3749936,99.88533906,-1451.487499,-4891.608641,529.6010943,-14021.24763
-361.4089602,104.2312051,-1454.931621,-4104.281134,498.4130314,-12159.96266
-346.4049814,108.56607,-1458.213136,-3367.445944,456.0491181,-10321.57129
-331.3646502,112.8894862,-1461.331769,-3687.46029,554.3142715,-11704.17812
-316.289564,117.2010065,-1464.287261,-2305.950598,383.2890857,-7587.201983
-301.181321,121.5001852,-1467.079364,-3189.729331,584.4095391,-10891.50402
-286.0415221,125.7865775,-1469.707844,-2443.684735,492.2644521,-8669.70332
-270.8717668,130.0597407,-1472.172483,-3499.625568,773.5656541,-12917.27812
-255.6736535,134.3192339,-1474.473078,-2904.011159,703.2880425,-11167.37477
-240.4487852,138.5646169,-1476.609436,-2931.214226,776.9004723,-11761.70432
-225.1987645,142.7954508,-1478.581381,-1834.406275,531.7331457,-7693.3403
-209.9251929,147.011299,-1480.38875,-3018.609092,956.6415901,-13256.17446
-194.629674,151.2117259,-1482.031395,-3178.446508,1101.357034,-14645.06432
-179.3138143,155.3962966,-1483.509179,-1734.33904,657.3675572,-8403.068468
-163.979216,159.564579,-1484.821981,-1439.002681,597.1114863,-7349.514923
-148.6274841,163.7161418,-1485.969693,-1363.662358,620.2349598,-7361.777945
-133.2602244,167.8505554,-1486.952222,-1288.179285,643.2932304,-7373.220678
-117.8790445,171.9673909,-1487.769486,-2425.122827,1332.567828,-14767.68435
-102.4855518,176.0662213,-1488.421419,-1303.400362,790.1973838,-8477.070393
-87.08135017,180.1466221,-1488.907968,-1192.886317,800.5993093,-8323.159506
-71.66805058,184.2081685,-1489.229092,-1732.865103,1292.774897,-13037.71132
-56.24725911,188.2504384,-1489.384766,-928.3298538,773.7162427,-7576.669403
-40.82058557,192.2730106,-1489.374978,-1608.774345,1507.177841,-14343.82126
-25.38963816,196.2754658,-1489.199728,-945.0455235,1002.77109,-9282.537962
-9.956025469,200.257386,-1488.859031,-981.2609003,1190.455513,-10727.06424
5.478641592,204.2183544,-1488.352917,-619.8692663,870.1609103,-7638.139255
20.91275444,208.1579563,-1487.681426,-708.5631026,1168.872014,-10001.69819
36.34470217,212.075778,-1486.844613,-858.7891579,1699.50085,-14184.95417
51.77287426,215.9714076,-1485.84255,-718.644861,1755.663168,-14302.51272
67.19565858,219.8444341,-1484.675317,-537.2757472,1690.280679,-13447.58973
82.61144742,223.6944495,-1483.343012,-220.8869823,957.9402006,-7446.883203
98.01862684,227.5210457,-1481.845745,-288.4376293,1959.476484,-14891.89279
113.4155854,231.3238168,-1480.18364,-95.13858187,1410.739138,-10486.76367
128.800712,235.1023587,-1478.356834,9.154921919,1023.024554,-7441.591271
144.1723956,238.8562687,-1476.365479,116.9685722,1423.208893,-10134.98361
159.5290235,242.5851456,-1474.20974,190.872788,1251.793645,-8730.552085
174.8689831,246.2885896,-1471.889796,356.461514,1620.164478,-11071.16764
190.1906635,249.9662032,-1469.40584,488.8159091,1715.33912,-11488.72673
205.4924519,253.6175898,-1466.758079,605.756849,1743.217911,-11447.62393
220.7727349,257.2423544,-1463.946736,803.6531347,1970.997163,-12695.15613
236.0299023,260.8401044,-1460.972043,557.8610558,1197.538824,-7567.797217
251.2623428,264.4104488,-1457.834251,1243.950077,2383.418358,-14782.25614
266.4684423,267.9529973,-1454.533623,973.8837462,1690.504073,-10293.03791
281.6465892,271.4673621,-1451.070437,1549.382255,2465.352159,-14740.54494
296.7951731,274.9531572,-1447.444985,1380.942996,2033.389429,-11941.99695
311.9125822,278.4099981,-1443.657574,1847.230554,2536.726615,-14637.30248
326.9972047,281.8375019,-1439.708523,1278.072746,1647.571572,-9342.576636
342.0474312,285.2352881,-1435.59817,1563.912859,1902.979973,-10606.95419
357.061651,288.6029776,-1431.326863,1154.924846,1332.793884,-7303.785069
372.0382542,291.9401932,-1426.894967,1958.558814,2152.347719,-11598.876
386.9756304,295.2465593,-1422.302863,1781.237697,1870.759173,-9915.749093
401.8721735,298.5217032,-1417.550944,2663.724548,2682.086226,-13985.11929
416.7262745,301.7652533,-1412.63962,2913.96404,2820.761378,-14471.82488
431.5363254,304.9768399,-1407.569316,2779.004431,2592.685246,-13090.13819
446.3007214,308.156096,-1402.34047,2510.903586,2262.749634,-11244.46525
461.0178552,311.3026558,-1396.953537,1681.946063,1467.018822,-7176.501607
475.6861257,314.4161567,-1391.408988,3199.127764,2705.580105,-13030.94476
490.3039263,317.4962369,-1385.707308,3662.100323,3008.014232,-14265.73687
504.8696572,320.5425378,-1379.848998,3810.633259,3044.527819,-14219.6991
519.3817169,323.5547026,-1373.834573,3958.764074,3080.719449,-14172.06349
533.8385061,326.5323766,-1367.664568,2285.520889,1734.581873,-7860.273922
548.2384266,329.4752075,-1361.339528,4253.755438,3152.120521,-14072.01532
562.5798827,332.3828455,-1354.860019,2200.292024,1593.660927,-7009.805708
576.8612809,335.2549432,-1348.22662,4303.372974,3049.576999,-13217.50762
591.081028,338.0911552,-1341.439926,2619.812621,1818.085121,-7765.418674
605.2375336,340.8911389,-1334.50055,4574.651487,3111.61209,-13098.3055
619.3292087,343.6545539,-1327.409121,4983.078869,3324.705467,-13794.2385
633.3544679,346.3810629,-1320.166281,2563.708998,1679.088043,-6866.990333
647.3117283,349.0703308,-1312.772693,2635.605734,1695.644362,-6836.083706
661.1994075,351.7220251,-1305.229034,3146.064685,1989.539636,-7907.401617
675.0159285,354.3358164,-1297.535997,3565.131903,2217.454073,-8689.027907
688.7597146,356.9113776,-1289.694295,3912.505725,2394.834234,-9252.348063
702.4291947,359.4483848,-1281.704653,4949.055425,2982.749634,-11362.54754
716.0227983,361.9465167,-1273.567818,4274.410425,2537.836725,-9532.907217
729.5389619,364.4054555,-1265.284549,5921.283735,3464.995836,-12834.69308
742.9761198,366.8248853,-1256.855628,3973.039062,2292.471202,-8373.827594
756.3327146,369.2044941,-1248.281848,5421.169871,3085.690545,-11115.3749
769.6071941,371.5439732,-1239.564022,4561.668367,2562.332625,-9102.719238
782.7980047,373.8430163,-1230.702981,4699.164832,2605.852468,-9129.766487
795.903602,376.101321,-1221.699572,6646.319256,3639.854329,-12576.9811
808.9224432,378.3185877,-1212.554661,6948.406242,3759.325844,-12811.2454
821.8529929,380.4945208,-1203.269128,5202.488595,2781.625805,-9349.180529
834.6937162,382.6288271,-1193.843877,6547.561586,3460.698955,-11471.88227
847.4430885,384.7212181,-1184.279823,6193.951883,3237.24857,-10583.84739
860.0995885,386.7714082,-1174.577902,4321.494223,2234.021581,-7203.611293
872.6616981,388.7791153,-1164.739067,5687.076374,2908.728425,-9250.352204
885.1279086,390.7440614,-1154.76429,5411.140164,2738.884257,-8590.44852
897.4967142,392.6659719,-1144.65456,7878.600611,3947.387796,-12210.45834
909.7666195,394.5445766,-1134.410882,4542.105281,2253.170116,-6873.646148
921.936131,396.3796085,-1124.034282,6904.019248,3391.646892,-10203.84575
934.0037639,398.1708049,-1113.525803,5409.421834,2632.224195,-7809.500793
945.9680415,399.9179073,-1102.886505,5268.314646,2539.771584,-7430.658217
957.8274922,401.620661,-1092.117468,5595.09285,2672.790615,-7711.038415
969.5806536,403.2788159,-1081.219788,4321.310018,2045.916617,-5820.123462
981.226071,404.8921258,-1070.19458,8082.75882,3793.357583,-10640.04239
992.7622969,406.460349,-1059.042976,8889.855432,4136.414982,-11439.20528
1004.187891,407.983248,-1047.76613,8076.273493,3726.286108,-10159.55907
1015.501424,409.46059,-1036.365209,4566.585991,2089.585948,-5616.40445
1026.701474,410.8921469,-1024.841401,5031.331973,2283.599213,-6050.452243
1037.78663,412.2776948,-1013.195911,7487.868451,3371.519744,-8805.044573
1048.755487,413.6170149,-1001.429963,9490.540126,4239.833571,-10913.35609
1059.606652,414.9098929,-989.5447991,9607.575779,4259.11623,-10804.28598
1070.338742,416.1561195,-977.5416779,4861.771839,2138.96262,-5346.970711
1080.950383,417.3554901,-965.4218779,8681.500683,3791.048737,-9337.927171
1091.440213,418.5078055,-953.1866936,9483.694237,4111.014257,-9976.598906
1101.806879,419.6128711,-940.8374396,10036.16317,4319.11722,-10325.81183
1112.049042,420.6704978,-928.375446,8599.213677,3674.421162,-8652.953889
1122.165371,421.6805016,-915.8020625,8937.464186,3792.212773,-8795.53255
1132.154548,422.6427036,-903.118657,6204.028653,2614.230702,-5971.070384
1142.015268,423.5569306,-890.3266117,6127.966273,2564.602753,-5767.785101
1151.746238,424.4230146,-877.4273298,5552.3288,2308.090507,-5110.474607
1161.346177,425.2407929,-864.4222307,7102.840804,2933.070031,-6392.721595
1170.813816,426.0101088,-851.3127518,10023.66815,4112.131855,-8820.994107
1180.1479,426.730811,-838.1003463,7915.833651,3226.43491,-6810.660918
1189.347189,427.4027539,-824.7864866,11011.95188,4459.754919,-9262.288098
1198.410455,428.0257977,-811.3726606,7322.448589,2946.840936,-6020.412522
1207.336484,428.5998084,-797.8603729,11227.0752,4490.065211,-9021.980008
1216.124078,429.1246579,-784.2511465,8810.693919,3501.971042,-6919.181188
1224.772053,429.6002242,-770.5465194,6567.899148,2594.626968,-5039.866246
1233.279237,430.0263911,-756.7480494,9622.685433,3778.498233,-7213.893534
1241.644479,430.4030487,-742.8573059,6579.28508,2568.050132,-4817.926854
1249.866639,430.7300931,-728.8758762,7757.96803,3010.238853,-5548.284063
1257.944596,431.0074267,-714.8053666,8204.63652,3164.942289,-5729.466422
1265.877241,431.2349582,-700.647396,8590.153602,3294.467054,-5856.09824
1273.663487,431.4126026,-686.4035992,9358.544722,3568.565746,-6226.873873
1281.302261,431.5402812,-672.0756279,8107.207836,3073.83292,-5263.590552
1288.792505,431.6179218,-657.665149,11818.66842,4455.768222,-7485.413004
1296.133182,431.6454588,-643.1738435,12235.24977,4587.041024,-7557.465767
1303.323271,431.6228329,-628.6034065,6159.344318,2296.359124,-3709.245725
1310.36177,431.5499918,-613.9555514,6200.353909,2298.933011,-3639.305719
1317.247692,431.4268894,-599.2320027,7183.823296,2649.037814,-4108.306817
1323.980075,431.2534865,-584.4344986,10468.41625,3839.313374,-5830.934651
1330.557968,431.0297508,-569.5647954,7923.116121,2890.182596,-4296.729205
1336.980444,430.7556564,-554.6246587,11165.50927,4051.168917,-5892.905654
1343.246596,430.4311847,-539.6158699,10604.31463,3827.120364,-5444.468713
1349.355532,430.0563235,-524.5402239,9484.602161,3404.950249,-4734.945043
1355.306385,429.6310678,-509.3995271,9500.097199,3392.622793,-4609.299934
1361.098306,429.1554195,-494.1955985,6866.305712,2439.268437,-3236.05306
1366.730465,428.6293873,-478.9302716,7692.318358,2718.53567,-3519.61469
1372.202055,428.0529872,-463.6053887,10757.01135,3782.008295,-4775.500416
1377.512288,427.4262421,-448.2228091,13206.13919,4619.243774,-5684.856739
1382.660399,426.7491817,-432.7843972,9060.275714,3152.906231,-3779.288928
1387.645643,426.0218433,-417.2920329,13332.90445,4616.139079,-5385.26663
1392.467298,425.244271,-401.7476067,9882.38414,3404.156889,-3862.113782
1397.124662,424.4165159,-386.1530174,11007.84784,3772.702946,-4159.012547
1401.617056,423.5386368,-370.5101777,6755.663271,2303.714175,-2465.461197
1405.943824,422.610699,-354.8210045,11035.93338,3744.445752,-3886.613281
1410.104332,421.6327755,-339.0874306,8057.761058,2720.305137,-2735.693783
1414.097968,420.6049463,-323.3113946,12620.0417,4239.309384,-4126.000979
1417.924143,419.5272986,-307.4948446,13726.98296,4588.241429,-4316.640283
1421.582292,418.399927,-291.639738,11457.19213,3810.58287,-3460.955017
1425.071873,417.2229331,-275.7480392,11272.70561,3730.680673,-3266.561065
1428.392367,415.9964257,-259.8217208,7136.880647,2350.277512,-1980.893823
1431.54328,414.7205211,-243.8627623,9180.363312,3008.326279,-2436.625904
1434.524139,413.3953426,-227.8731518,7073.572709,2306.541461,-1792.103428
1437.334498,412.0210209,-211.8548834,7000.912124,2271.626491,-1689.728212
1439.973933,410.597694,-195.8099588,8684.912379,2804.203567,-1992.603799
1442.442046,409.1255065,-179.7403809,14080.24946,4523.948507,-3063.470312
1444.738461,407.604611,-163.6481651,7058.480982,2256.745765,-1452.445618
1446.862828,406.0351669,-147.5353272,10470.93398,3331.357462,-2031.701225
1448.814823,404.4173407,-131.4038879,11397.90416,3608.486242,-2078.374869
1450.594143,402.7513064,-115.2558761,11744.12851,3699.852106,-2004.886467
1452.200514,401.0372446,-99.09332018,10389.4441,3257.00287,-1653.271683
1453.633685,399.2753436,-82.91825557,11279.18475,3518.552292,-1664.719071
1454.893429,397.4657983,-66.73271736,14301.9083,4439.544651,-1946.455464
1455.979545,395.608811,-50.53874834,14326.80161,4425.363571,-1785.741756
1456.891859,393.7045909,-34.33838954,8016.292593,2463.911626,-907.6590074
1457.630219,391.753354,-18.13368465,11735.16199,3589.124732,-1195.165551
1458.1945,389.7553237,-1.92668109,9229.053671,2808.66549,-835.1812648
1458.584603,387.7107298,14.28057538,9900.993732,2998.195495,-783.9004056
1458.800453,385.6198095,30.48603543,7212.809992,2173.293282,-489.601708
1458.842002,383.4828062,46.68765286,7220.116409,2164.634274,-408.7218167
1458.709226,381.2999711,62.88337593,7226.561395,2155.716962,-327.7902994
1458.402126,379.071561,79.07115968,11796.79544,3501.357421,-402.5990003
1457.92073,376.79784,95.24895722,11955.54017,3530.579614,-273.9289806
1457.265092,374.4790788,111.4147223,12495.29707,3671.294773,-146.3186714
1456.435288,372.1155548,127.566411,8990.827424,2628.203826,-4.657199955
1455.431424,369.7075517,143.7019808,11990.32581,3487.123317,127.889056
1454.253628,367.2553597,159.8193946,10815.22305,3129.236176,236.2557716
1452.902054,364.7592757,175.9166134,10437.83422,3004.476117,344.6653547
1451.376882,362.2196026,191.9916055,7844.162004,2246.20155,346.6860946
1449.678318,359.6366497,208.0423425,13534.57074,3855.476873,749.4785835
1447.806591,357.0107327,224.0667985,12235.14061,3467.057071,814.3543604
1445.761957,354.3421735,240.0629517,13183.98216,3716.236197,1025.052681
1443.544696,351.6312994,256.0287894,7817.133366,2191.767369,695.3447081
1441.155114,348.8784444,271.9623005,7231.664065,2016.787969,724.3654531
1438.593541,346.0839487,287.8614786,8650.4685,2399.500116,963.6258374
1435.860331,343.2481575,303.7243274,14438.94208,3983.446513,1770.84948
1432.955864,340.3714226,319.5488531,7710.084171,2115.474244,1032.480902
1429.880545,337.4541007,335.3330735,9835.280655,2683.750394,1428.138435
1426.634802,334.4965548,351.0750096,12429.00439,3372.712744,1945.444043
1423.219087,331.4991531,366.7726923,9106.054727,2457.202642,1528.655105
1419.633878,328.4622697,382.4241575,7173.91238,1924.924379,1285.938035
1415.879676,325.3862836,398.0274531,8178.795319,2182.087256,1559.419215
1411.957005,322.271579,413.5806352,8314.184453,2205.489266,1680.443239
1407.866413,319.118546,429.0817667,14272.58084,3764.148239,3048.756746
1403.608473,315.9275789,444.5289229,9974.276088,2615.169911,2245.650369
1399.18378,312.6990778,459.920187,9407.753929,2452.071761,2227.051502
1394.592951,309.4334475,475.2536521,14182.01769,3674.407142,3522.175787
1389.836628,306.1310974,490.5274235,14148.44481,3643.6128,3679.120467
1384.915476,302.7924417,505.739617,12681.45771,3245.921805,3446.494321
1379.830179,299.4178996,520.8883585,7038.124572,1790.36309,1995.799756
1374.581448,296.0078947,535.9717854,11654.62978,2946.230036,3443.090724
1369.170014,292.5628548,550.9880482,13997.35434,3516.135341,4302.068403
1363.596627,289.0832121,565.9353094,13066.56321,3261.358935,4172.658119
1357.862065,285.5694036,580.8117422,10001.32139,2480.144518,3314.438388
1351.96712,282.0218696,595.6155357,11102.71914,2735.235374,3814.188983
1345.912612,278.4410553,610.3448881,9390.800112,2298.135266,3340.790671
1339.699378,274.8274095,624.9980136,11038.43985,2683.173074,4062.682176
1333.328278,271.1813852,639.5731379,8879.412223,2143.640599,3378.009327
1326.800188,267.5034383,654.068504,13669.13828,3277.123076,5370.664733
1320.116009,263.7940287,668.4823674,11733.66933,2793.345642,4757.660605
1313.27666,260.0536208,682.8129953,10543.49543,2492.115721,4408.603429
1306.28308,256.2826812,697.0586734,13504.06876,3168.783968,5818.913594
1299.136227,252.4816805,711.2177008,13445.84526,3131.916383,5966.898607
